Country Name,Indicator Name,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Japan,Military expenditure (% of general government expenditure),,,,,,,,3.019653069,3.081249606,3.068641404,3.067417658,2.985262015,2.836239798,2.764298678,2.696417075,2.644164175,2.73328656,2.389846508,2.614180118,2.547278933,2.628349793,2.623441194,2.644840533,2.708568229,2.692572812,2.69156521,2.639443085,2.632027758,2.489860833,2.48734591,2.503420149,2.457050933,2.408109062,2.486559348,2.522908896,2.487821625,2.497316725,2.507554328,2.487071646
Japan,"Official exchange rate (LCU per US$, period average)",220.5358333,249.0766667,237.5116667,237.5225,238.5358333,168.5198333,144.6375,128.1516667,137.9644167,144.7925,134.7066667,126.6513333,111.1977858,102.2078058,94.05957917,108.7790567,120.9908625,130.9053007,113.906805,107.7654983,121.5289475,125.3880192,115.9334642,108.1925692,110.2182117,116.2993117,117.7535292,103.359494,93.57008909,87.779875,79.80701983,79.79045542,97.59565828,105.944781,121.0440257,108.7929,112.1661411,110.4231793,109.0096659
Japan,Trade (% of GDP),27.62887572,27.29324585,25.06018376,26.34061568,24.59605737,18.15123273,17.1065551,17.18564155,18.87254448,19.6633661,18.07479164,17.33107662,16.01561506,15.81030623,16.39010493,18.25386823,19.78351762,19.00318622,18.12563072,19.56237158,19.55960447,20.44712207,21.32612527,23.66435342,26.22995458,30.0163761,32.81657805,34.12947654,24.39016653,28.49847269,30.19496073,30.47091092,33.97876865,37.43143457,35.42740835,31.31024685,34.42321357,36.63206385,35.1798202
South Africa,"Government expenditure on education, total (% of GDP)",,,,,,,5.164330006,5.290589809,4.85255003,5.125790119,5.737349987,,5.886020184,5.297770023,,5.04734993,,,5.29117012,4.908810139,4.636179924,4.54569006,4.352099895,4.508979797,4.524499893,4.526519775,4.446670055,4.374249935,4.761189938,5.134970188,5.288980007,5.523230076,5.350719929,5.489779949,5.482850075,5.444240093,5.598670006,5.644010067,5.917709827
South Africa,Exports of goods and services (% of GDP),25.20339128,23.38758094,21.76785065,22.49874208,27.90288113,27.2476703,26.89137624,25.8024942,23.70684028,21.53854173,19.34081534,18.9551466,19.91436663,19.54933781,20.03786061,21.77474322,21.66059186,22.51927182,22.26921597,24.40430331,26.35666063,28.43116722,23.91527336,22.75751879,23.59976449,26.09824988,27.95896439,32.25467367,24.98274649,25.78341763,27.69814847,27.13914919,28.37928032,29.0006193,27.71363841,28.15608817,27.34007578,27.48858813,27.34218049
South Africa,Exports of goods and services (constant 2015 US$),34142047103,33239037857,32797415044,33671876838,37065023881,35697177410,37356772569,40408761872,41290125248,41110997828,40475660160,42698126377,47129783784,48301328923,53584240450,57444357267,60486457112,62449973115,63237497079,68494786027,70133784553,70827606084,70905003239,72914258731,79160981860,85068576290,91728013646,93149643698,77292015325,83257419389,85762171371,86716130377,89953221305,93233173167,96085897668,96477456202,96213845052,98916331260,95544702683
South Africa,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,,,,21670999666,25357999879,26050000159,30633902796,26014665566,25719811079,26669342342,25683350245,35098086132,37929135088,42612889236,42352265583,56615273854,70956054578,72188313507,80018268050,1.08E+11,1.19E+11,1.48E+11,1.42E+11,1.42E+11,1.25E+11,1.44E+11,1.75E+11,1.74E+11,1.85E+11
South Africa,High-technology exports (current US$),,,,,,,,,,,,,,,,,..,..,..,..,..,..,..,..,..,..,1932918423,2087704742,1482818272,2504733129,2743376662,2860653058,2613566612,2806863732,2818226410,2397477037,2197945729,2091401857,1832830764
South Africa,Imports of goods and services (annual % growth),13.73558037,-17.36701104,-16.09223413,19.79905003,-14.03626677,-2.452128343,3.49417211,21.90889064,0.31819052,-5.836771632,2.142646589,5.347362092,7.017435752,16.09283273,16.79080834,8.710615134,5.385159253,2.013626912,-8.361797658,5.337551599,0.249889197,5.341588913,8.084819507,15.50786897,10.8792596,18.26111495,9.366345362,2.809097332,-17.65993545,10.79374151,11.83845782,3.86834044,4.038730712,-0.687039527,5.044861331,-4.133248425,1.5324306,3.244387494,0.473639826
South Africa,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,5.504553497,5.88311127,6.159016318,5.776435655,5.335142007,4.911666439,4.67786712,4.333121676,3.996447537,3.828540204,3.548255699,3.573081137,3.61135823,3.555140984,3.485188867,3.338169633,3.246716754,3.158540733,2.966686882,2.768163881
South Africa,"Official exchange rate (LCU per US$, period average)",0.877578943,1.085815833,1.1141,1.4752775,2.228674999,2.285031666,2.036033333,2.2734675,2.6226775,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.32380142,13.23392647,14.44842705
South Africa,Trade (% of GDP),52.19295563,47.14181569,40.25620213,43.39294129,47.94826638,46.64892792,44.97125413,45.85131225,42.69976535,38.21180092,34.88160926,34.3213535,35.69812435,37.11460917,39.47803378,42.19925173,42.30133443,44.03574534,42.25829602,46.22072174,49.17094519,53.46550163,45.72386257,45.64357522,47.4277814,53.76814127,57.12513914,65.9745238,49.58753533,50.40608716,54.63635044,55.58261719,58.87502763,59.49957406,56.72667614,55.8612575,53.53593183,54.50758358,54.15024625
Norway,"Government expenditure on education, total (% of GDP)",5.543640137,5.678850174,5.646299839,5.429369926,5.255670071,5.539830208,5.788070202,5.865970135,6.299860001,6.310379982,6.373219967,6.63613987,7.676640034,7.830430031,7.695680141,7.138050079,7.30343008,7.360779762,6.966479778,6.467269897,6.830629826,7.437290192,7.416359901,7.298270226,6.865069866,6.382760048,6.534399986,6.285220146,7.10337019,6.746339798,6.454520226,7.374700069,7.485350132,7.695040226,7.569330215,8.030550003,7.911980152,7.644110203,
Norway,Exports of goods and services (% of GDP),42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18262596,39.94237071,40.55723974,36.90810865,38.60466513,45.73235418,44.96230277,40.37312639,39.63016952,41.09090195,43.40254484,44.64456122,43.29847207,45.91671174,39.2356786,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,37.97169307,36.26310656
Norway,Exports of goods and services (constant 2015 US$),49130308980,49195411801,52669546347,56805373566,60908835383,62285667046,62990637594,66931280355,74212999897,80562075023,85432634081,89543288209,92360690297,1.00E+11,1.05E+11,1.16E+11,1.25E+11,1.26E+11,1.29E+11,1.33E+11,1.39E+11,1.39E+11,1.38E+11,1.40E+11,1.40E+11,1.39E+11,1.41E+11,1.41E+11,1.36E+11,1.36E+11,1.35E+11,1.38E+11,1.35E+11,1.40E+11,1.46E+11,1.47E+11,1.50E+11,1.48E+11,1.50E+11
Norway,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,High-technology exports (current US$),,,,,,,,,,,,,,,,,..,..,..,..,..,..,..,..,..,..,4466787773,5505022312,4889828824,4943700694,5379956572,5157053989,5372311669,5698240108,5035410455,4311783159,4265577935,4318503054,4610571792
Norway,Imports of goods and services (annual % growth),1.51251341,5.14215423,-2.972959612,5.75210418,8.848912314,11.72233697,-6.375139649,-2.409665744,2.106970143,2.505690247,0.424207442,1.696262338,4.817315727,5.814682473,5.834062754,8.785659489,12.46084874,8.762673054,-1.556662084,2.014805018,1.738479813,0.994016583,1.231382037,9.006258536,7.915471799,9.076101965,10.02004785,3.201176915,-10.31351005,8.416536751,3.945106876,2.857168586,4.973188295,2.00224348,1.934527764,2.672761436,1.878585763,1.396690349,5.103216701
Norway,Military expenditure (% of general government expenditure),,,,,,,,5.869358928,5.945501527,5.791094397,5.398005729,5.665731886,5.242861698,5.424124584,4.676816886,4.598551475,4.431365827,4.509706286,4.388405048,4.124329568,3.93946556,4.49696748,4.133657288,4.117296394,3.771647032,3.568850999,3.560742194,3.446638587,3.502428596,3.389928515,3.334122981,3.285796284,3.23385363,3.233316433,3.107934,3.208477506,3.463887276,3.528852796,3.667192582
Norway,"Official exchange rate (LCU per US$, period average)",5.739508332,6.454033332,7.296366666,8.161458333,8.597233333,7.394741667,6.73745,6.516983333,6.9045,6.259741667,6.4829425,6.214500833,7.094129167,7.057584167,6.335156667,6.449808333,7.073400833,7.5450975,7.799171667,8.801841667,8.991654167,7.983778833,7.080216667,6.740833333,6.4425,6.413333333,5.861666667,5.64,6.288333333,6.044166667,5.604607307,5.8175,5.875,6.301666667,8.064166667,8.4,8.271666667,8.1325,8.8
Norway,Trade (% of GDP),78.36022279,76.85401595,74.74853055,75.77623073,76.74119224,70.55900109,65.7335696,65.50767674,71.16399839,72.58955005,70.67601416,67.66765917,68.04898293,68.72842697,68.32551514,71.12050002,73.06254052,72.02276866,70.00858821,74.65160822,73.27946067,67.61040495,66.55282393,69.00876042,70.81357818,72.35584982,73.18422942,74.8893594,67.05479681,68.24955942,69.67339293,68.21740367,67.54661985,68.66328283,69.85916543,68.94031531,69.16442464,70.20962886,71.04440486
Hungary,"Government expenditure on education, total (% of GDP)",,,,,,,,,,,5.879399776,6.079569817,5.919589996,5.834889889,4.847489834,4.334750175,,4.408649921,4.56704998,4.868400097,4.931009769,5.179230213,5.791150093,5.326580048,5.318880081,5.288119793,5.133450031,4.966110229,4.944660187,4.721759796,4.561329842,4.141119957,4.187729836,4.600399971,4.494100094,4.6145401,4.614099979,4.622829914,
Hungary,Exports of goods and services (% of GDP),,,,,,,,,,,28.76801054,27.61467943,23.19175504,25.40072263,39.18848046,41.88278935,47.90541917,52.93018609,55.64365546,66.85788978,64.87732081,58.13697358,56.33315809,59.55069297,62.50108739,73.75786605,77.7968984,79.15651809,74.19879384,81.07308759,86.04272282,85.85068205,85.38044192,87.09558955,87.50117547,86.3870823,85.90512797,83.74426363,81.77593345
Hungary,Exports of goods and services (constant 2015 US$),,,,,,,,,,,11666178146,11911359656,10703626893,12172164356,16604254786,18126225914,22249462558,25693454933,28725583310,35908170370,39079706085,41330833326,43913837452,51768866852,58434278145,69839760858,81087023529,86513076710,77235588412,85822806154,91322105376,89766178300,93449276400,1.02E+11,1.10E+11,1.14E+11,1.21E+11,1.27E+11,1.34E+11
Hungary,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,High-technology exports (current US$),,,,,,,,,,,,,,,,,..,..,..,..,..,..,..,..,..,..,19947348000,21676178000,18119039000,20245774000,22847603000,17575519961,17133941421,15681722601,14668164849,15878515216,16896040554,18039318682,18426664272
Hungary,Imports of goods and services (annual % growth),,,,,,,,,,,,0.246965747,20.24439216,8.844418808,15.05185869,7.045693514,24.02510372,22.57416413,13.26215975,23.18038589,5.849452526,8.678166199,9.435504413,17.99663979,8.039777133,15.11451821,14.14624429,5.892828775,-14.18679001,9.744586917,4.05437017,-3.14071018,4.115932861,10.90108093,5.676976572,3.470685093,8.396545906,6.963504261,8.207330249
Hungary,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,2.392205403,2.467860359,2.978356057,2.505704446,2.943909604,3.214849677,3.333506824,3.137374267,3.356333438,3.040798314,2.862184203,2.379132125,2.551276389,2.439159108,2.245520802,2.093685952,2.113896893,2.089954331,1.884475984,1.714048468,1.79580673,2.141194369,2.208022948,2.43107417,2.76626087
Hungary,"Official exchange rate (LCU per US$, period average)",34.31429167,36.63055,42.67115,48.04220833,50.1194,45.83215,46.97054167,50.41320833,59.06634167,63.20586667,74.73538333,78.98839167,91.93318333,105.1604583,125.681425,152.6466667,186.7891667,214.4016667,237.1458333,282.1791667,286.49,257.8866667,224.3066667,202.7458333,199.5825,210.39,183.6258333,172.1133333,202.3416667,207.9441667,201.055,225.1041667,223.695,232.6016667,279.3325,281.5233333,274.4333333,270.2116667,290.66
Hungary,Trade (% of GDP),,,,,,,,,,,58.36128391,55.44135517,53.56101341,56.46018006,78.38470531,83.29220667,94.84871912,107.4299006,114.0257748,137.4066012,131.0450687,118.3201092,116.6061743,123.4223347,127.7842463,148.9627461,155.4529586,158.2765079,144.9501611,157.3984842,166.3655601,165.5932734,164.2876525,168.3407147,167.2721271,164.3703333,165.2007541,163.2389687,161.2362202
Malaysia,"Government expenditure on education, total (% of GDP)",6.696969986,7.03278017,,5.66629982,6.11111021,7.243360043,6.326000214,,,,,5.111430168,4.654630184,4.705289841,4.342549801,4.913849831,4.620379925,,5.686789989,5.971610069,7.484469891,7.657929897,7.502880096,5.923890114,,4.485760212,4.372539997,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.212639809,4.894869804,4.751920223,4.675310135,4.478650093,4.156610012
Malaysia,Exports of goods and services (% of GDP),52.33888185,50.87301714,51.52745443,54.2690132,54.90770621,56.29661703,62.89449343,66.41550287,71.37684947,74.4661197,77.82555283,75.98386005,78.92028758,89.15077688,94.08917037,91.57615121,93.289448,115.7437254,121.3113937,119.8097087,110.4024914,108.3053028,106.9434461,115.3733377,112.8989768,112.1854808,106.1682749,99.49957724,91.41679187,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,69.4486909,66.77544545,70.01174251,68.55497142,65.25966318
Malaysia,Exports of goods and services (constant 2015 US$),15252489828,16881026459,18963785440,21577604943,21674160978,24228822563,27755846153,30780806368,35457578937,41775817875,48364007144,54455837690,60741422353,74047878402,88090708975,96219679964,1.02E+11,1.02E+11,1.15E+11,1.34E+11,1.25E+11,1.32E+11,1.38E+11,1.61E+11,1.74E+11,1.86E+11,1.94E+11,1.97E+11,1.75E+11,1.94E+11,2.02E+11,1.98E+11,1.99E+11,2.09E+11,2.09E+11,2.12E+11,2.30E+11,2.35E+11,2.32E+11
Malaysia,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,High-technology exports (current US$),,,,,,,,,,,,,,,,,..,..,..,..,..,..,..,..,..,..,..,..,55648610940,65670153883,66492791528,66465542890,67074155112,70927136226,64451562699,63195050581,74120472919,90388743748,86540968103
Malaysia,Imports of goods and services (annual % growth),5.590864489,13.75391127,9.002930311,6.505901305,-9.835962076,-6.468884227,8.47378555,19.71473072,25.70131816,26.28552916,25.20914845,6.373959214,15.03522657,25.63566298,23.69806081,4.885533888,5.824575915,-18.75384766,10.56333254,24.37453822,-8.23503816,6.18594299,4.533770717,19.63635865,8.910841266,8.170059537,6.025964369,2.339213092,-12.73144562,15.52270283,6.310246054,2.912051496,1.723894786,3.989014315,0.803167934,1.434147644,10.19179986,1.488265156,-2.388098186
Malaysia,Military expenditure (% of general government expenditure),,,,,,,,,,7.802364042,10.72332192,9.720272168,10.72550421,11.23402709,11.17909194,9.843881311,9.05156481,6.377010785,7.829959614,5.855511779,6.782679301,7.506399506,8.553217416,8.027416531,8.458174374,7.494448441,7.565083887,6.778747611,6.058714117,5.601349919,5.732662081,4.958118465,5.397014551,5.527346633,6.086657497,6.099022746,5.017061331,4.226234273,4.325763248
Malaysia,"Official exchange rate (LCU per US$, period average)",2.304124999,2.335391666,2.321249999,2.343641666,2.483041667,2.581441667,2.519638333,2.618783333,2.708841667,2.704875,2.750066667,2.547383333,2.574095,2.624256667,2.504404167,2.5159425,2.813191667,3.924375,3.8,3.8,3.8,3.8,3.8,3.8,3.787091667,3.668176958,3.437569382,3.335833333,3.524502911,3.221086915,3.060003011,3.088800867,3.15090855,3.272859746,3.905500263,4.148300663,4.300440878,4.035130137,4.142469736
Malaysia,Trade (% of GDP),110.8621318,110.4586335,108.0162966,106.6297926,104.6831031,106.4977512,111.9195906,122.6242286,136.6890614,146.8882525,159.3114473,150.611221,157.9404625,179.9049427,192.1132003,181.7669825,185.6651112,209.4922028,217.5709194,220.406789,203.364636,199.3562327,194.1951291,210.3742659,203.8546446,202.5771468,192.4655064,176.6683248,162.5589705,157.9447649,154.9376846,147.8417548,142.7209915,138.3122312,131.3700724,126.89901,133.1551734,130.4026255,122.9944422
Australia,"Government expenditure on education, total (% of GDP)",,5.47010994,5.362760067,,5.395619869,5.270709991,5.060719967,4.909480095,4.740960121,4.668540001,4.786330223,4.683879852,5.506330013,5.244949818,5.134130001,5.230999947,,,,4.887310028,,,,,4.898519993,4.740650177,4.656219959,4.632780075,5.084519863,5.543039799,5.069950104,4.867879868,5.229239941,5.164690018,5.315839767,5.286230087,5.136809826,5.123449802,
Australia,Exports of goods and services (% of GDP),14.88222558,13.51432778,13.56811501,13.55220194,15.22764152,14.98155066,15.46491884,15.95936495,15.12311725,15.11979415,16.03220361,16.66052332,17.54003665,17.97208852,17.88282352,18.90204224,19.14151193,19.57078469,18.32076067,19.41812423,22.18421965,20.75044436,19.07141344,17.17626347,18.24118608,19.87638667,20.20836953,20.16686224,23.02811337,19.81689486,21.44505458,21.50467661,19.9862801,21.09695456,20.0692826,19.26986314,21.2253185,21.86971295,24.16972729
Australia,Exports of goods and services (constant 2015 US$),44170865298,45214394924,45449393436,48917835247,56469801931,58606585506,64481548313,69930789179,70656219369,73955734713,82280812445,90060284935,96734242685,1.06E+11,1.11E+11,1.22E+11,1.35E+11,1.41E+11,1.44E+11,1.58E+11,1.72E+11,1.71E+11,1.72E+11,1.74E+11,1.80E+11,1.85E+11,1.93E+11,2.01E+11,2.06E+11,2.15E+11,2.17E+11,2.27E+11,2.39E+11,2.54E+11,2.71E+11,2.88E+11,3.04E+11,3.17E+11,3.29E+11
Australia,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,3856932148,4467054973,3840218902,4554403979,5598902113,5466439335,5341235827,5455317570,5089628319,5375124781,4795536505,5231519632,6347419691
Australia,Imports of goods and services (annual % growth),9.455958549,11.56637267,-8.439907936,5.989332867,16.64123082,-0.236929116,-4.72679581,11.22293325,24.88250347,5.617014438,-5.715191479,3.498177612,6.594848871,7.501005742,16.34347146,4.686433905,9.89460159,10.24578705,5.112894053,12.0475233,-0.974206051,1.348840274,13.19770882,13.49867322,12.49949395,8.461233964,10.36380527,14.48590229,-3.712067749,6.944700115,10.4291115,11.30136591,0.697635819,-2.912088761,1.518684461,-0.325584798,5.247607812,6.95673617,0.201911522
Australia,Military expenditure (% of general government expenditure),,,,,,,,7.043515157,6.915018271,6.791905229,6.549262014,6.362019335,6.381093534,6.260891976,6.004087296,5.761081646,5.686301618,5.388234846,5.208765829,5.182884007,5.233755852,5.354593312,5.281482376,5.235224825,5.199497282,5.264887018,5.284417927,5.126110534,5.091182864,5.020280657,4.836930627,4.568986829,4.494058022,4.810116152,5.224688287,5.59138396,5.437088515,5.130132674,4.889854056
Australia,"Official exchange rate (LCU per US$, period average)",0.870214582,0.985862832,1.110014999,1.139519166,1.431895,1.495974166,1.42818,1.279908333,1.264596667,1.281056667,1.283755833,1.361648333,1.47056,1.367750833,1.3490325,1.277863333,1.34738,1.591828333,1.54995,1.724826667,1.9334425,1.8405625,1.541914167,1.3597525,1.309473333,1.327973441,1.1950725,1.192178333,1.28218881,1.090159486,0.969463201,0.965801031,1.035843097,1.109363293,1.331090262,1.345213976,1.304758077,1.338412146,1.438506544
Australia,Trade (% of GDP),31.59307132,30.3148644,29.16492947,28.53026206,32.50061594,33.02891291,32.52650041,32.57830969,32.07676323,32.16336397,32.19686297,33.04908535,35.40041151,36.4587307,37.72968806,38.25713724,38.00869023,40.01973365,39.08529868,40.99410326,44.28236726,41.49665356,40.23152359,37.03936205,39.19687558,41.60727378,42.05977293,42.88502151,45.77553734,40.55637683,41.85745378,43.17744185,41.27608116,42.47291144,41.62562138,40.81776197,41.93975606,43.38222607,45.84503974
